Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
James Tarkowski,ENG,29,1994,38,38,3420,1,1,0,0,3.1,3.1,2.9,13.0,106.0,11.0,38.0,51.0,26,36.0,13.0,2.0,20.0,38.0,18.0,78.0,21.0,51,201.0,3.0,1322.0,1633.0,26359.0,10115.0,448.0,512.0,693.0,794.0,167.0,297.0,1.9,15.0,98.0,3.0,0.0,32,9,9.0,0.0,1633.0,1578.0,48.0,41.0,3.0,18.0,0,6.0,0.0,0.0,0.0,0.0,1322.0,7.0,4.0,23.0,17.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2119.0,369.0,1090.0,926.0,113.0,81.0,2119.0,10.0,9.0,1.0,982.0,4413.0,2295.0,3.0,1.0,22.0,5.0,1209.0,40,23,2,0,0.0,1.0,0,173.0,120.0,48.0,DF,Everton
James Tomkins,ENG,33,1990,6,3,338,1,0,0,0,1.0,1.0,0.0,1.0,2.0,1.0,3.8,4.0,2,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5,19.0,0.0,138.0,171.0,2645.0,822.0,47.0,55.0,79.0,87.0,12.0,27.0,0.0,0.0,2.0,0.0,0.0,3,2,12.7,0.0,171.0,164.0,7.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,34.0,142.0,59.0,7.0,3.0,208.0,1.0,1.0,0.0,117.0,429.0,220.0,1.0,0.0,2.0,1.0,130.0,3,1,1,0,0.0,0.0,0,21.0,6.0,6.0,DF,Crystal Palace
James Ward-Prowse,ENG,27,1996,38,38,3371,9,4,2,4,5.7,2.5,6.2,19.0,189.0,58.0,37.5,65.0,37,31.0,27.0,7.0,21.0,61.0,40.0,10.0,20.0,55,48.0,0.0,1716.0,2176.0,28997.0,8717.0,834.0,922.0,687.0,809.0,153.0,342.0,5.3,74.0,177.0,31.0,16.0,40,16,27.1,17.0,2176.0,1840.0,329.0,148.0,2.0,14.0,241,8.0,145.0,62.0,63.0,0.0,1716.0,7.0,36.0,127.0,62.0,59.0,1.0,3.0,1.0,1.0,9.0,3.0,3.0,1.0,2.0,0.0,0.0,2484.0,97.0,447.0,1380.0,667.0,28.0,2480.0,20.0,7.0,12.0,1172.0,4364.0,2014.0,27.0,1.0,26.0,22.0,1462.0,34,19,0,241,0.0,0.0,1,222.0,44.0,52.0,MF,Southampton
Jamie Bynoe-Gittens,ENG,17,2006,15,4,533,3,1,0,0,2.4,2.4,0.7,24.0,9.0,38.0,5.9,8.0,4,2.0,5.0,1.0,2.0,7.0,5.0,0.0,1.0,1,2.0,0.0,104.0,142.0,1235.0,328.0,72.0,90.0,20.0,28.0,2.0,9.0,1.0,2.0,9.0,5.0,0.0,24,11,17.6,0.0,142.0,138.0,3.0,0.0,2.0,1.0,6,3.0,0.0,0.0,0.0,0.0,104.0,1.0,1.0,21.0,11.0,0.0,5.0,3.0,2.0,0.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0,251.0,5.0,32.0,80.0,147.0,37.0,251.0,55.0,20.0,28.0,179.0,1422.0,714.0,13.0,18.0,22.0,5.0,192.0,9,18,0,6,0.0,0.0,0,23.0,9.0,10.0,"FW,MF",Dortmund
Jamie Leweling,GER,21,2002,16,0,265,1,1,0,0,0.7,0.7,0.3,8.0,4.0,24.0,2.9,5.0,3,2.0,2.0,1.0,3.0,5.0,2.0,0.0,3.0,1,0.0,0.0,39.0,57.0,546.0,108.0,24.0,28.0,8.0,15.0,4.0,7.0,0.3,3.0,2.0,2.0,2.0,9,5,16.7,0.0,57.0,55.0,2.0,0.0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,10.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,123.0,0.0,12.0,33.0,82.0,18.0,123.0,25.0,5.0,17.0,87.0,727.0,167.0,11.0,2.0,14.0,8.0,89.0,6,9,1,10,0.0,0.0,0,19.0,1.0,8.0,"FW,MF",Union Berlin
Jamie Vardy,ENG,35,1988,37,19,1857,3,4,0,1,6.7,5.9,1.4,16.0,14.0,101.0,20.6,10.0,5,4.0,3.0,3.0,1.0,7.0,6.0,3.0,14.0,2,30.0,0.0,137.0,263.0,1931.0,364.0,69.0,119.0,47.0,88.0,7.0,15.0,0.7,14.0,7.0,5.0,1.0,27,13,12.3,0.0,263.0,239.0,23.0,0.0,3.0,1.0,7,0.0,0.0,0.0,0.0,0.0,137.0,1.0,9.0,34.0,23.0,0.0,6.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,438.0,32.0,59.0,176.0,206.0,71.0,437.0,29.0,12.0,14.0,192.0,926.0,358.0,9.0,13.0,33.0,16.0,261.0,21,7,29,7,2.0,0.0,0,41.0,47.0,78.0,FW,Leicester City
Jan Bednarek,POL,26,1997,23,21,1772,0,0,0,0,0.4,0.4,0.1,9.0,50.0,2.0,19.700000000000003,30.0,24,20.0,10.0,0.0,13.0,17.0,4.0,28.0,13.0,51,92.0,0.0,813.0,968.0,15190.0,6026.0,309.0,354.0,413.0,452.0,82.0,136.0,0.2,3.0,37.0,1.0,0.0,8,0,14.2,0.0,968.0,913.0,54.0,37.0,0.0,3.0,1,12.0,0.0,0.0,0.0,0.0,813.0,1.0,9.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,214.0,674.0,500.0,38.0,14.0,1206.0,2.0,1.0,1.0,626.0,2962.0,1757.0,1.0,0.0,2.0,1.0,658.0,16,8,0,1,0.0,0.0,1,102.0,40.0,16.0,DF,Aston Villa + Southampton
Jan Paul van Hecke,NED,22,2001,8,3,295,0,0,0,0,0.6,0.6,0.0,3.0,21.0,0.0,3.3,8.0,6,3.0,4.0,1.0,5.0,5.0,0.0,5.0,3.0,6,9.0,0.0,232.0,248.0,4285.0,1480.0,72.0,76.0,144.0,148.0,12.0,15.0,0.0,0.0,22.0,0.0,0.0,2,0,16.3,0.0,248.0,242.0,5.0,4.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,232.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,27.0,120.0,155.0,13.0,2.0,288.0,0.0,0.0,0.0,187.0,1104.0,635.0,5.0,0.0,1.0,0.0,213.0,7,4,0,0,0.0,0.0,0,15.0,6.0,15.0,DF,Brighton
Jan Thielmann,GER,20,2003,23,6,869,2,2,0,0,1.1,1.1,0.9,27.0,19.0,66.0,9.7,9.0,8,3.0,4.0,2.0,2.0,11.0,9.0,3.0,13.0,9,7.0,0.0,158.0,249.0,2625.0,624.0,80.0,109.0,64.0,83.0,10.0,23.0,2.1,10.0,10.0,11.0,7.0,13,7,18.1,0.0,249.0,233.0,14.0,1.0,0.0,3.0,37,13.0,0.0,0.0,0.0,0.0,158.0,2.0,20.0,29.0,20.0,0.0,4.0,1.0,4.0,0.0,6.0,3.0,0.0,1.0,0.0,2.0,0.0,373.0,7.0,46.0,146.0,192.0,31.0,373.0,35.0,19.0,13.0,230.0,1616.0,654.0,15.0,9.0,38.0,12.0,245.0,14,19,9,37,1.0,0.0,0,39.0,13.0,24.0,FW,Köln
Janik Haberer,GER,28,1995,32,30,2187,5,1,0,0,3.3,3.3,2.1,21.0,78.0,84.0,24.3,29.0,17,8.0,18.0,3.0,17.0,48.0,31.0,2.0,33.0,14,25.0,0.0,489.0,677.0,7369.0,2013.0,279.0,339.0,146.0,202.0,34.0,55.0,1.4,23.0,58.0,14.0,4.0,32,14,19.0,0.0,677.0,662.0,8.0,1.0,4.0,2.0,14,7.0,0.0,0.0,0.0,0.0,489.0,7.0,26.0,60.0,47.0,0.0,1.0,7.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,926.0,26.0,169.0,468.0,304.0,48.0,926.0,31.0,11.0,14.0,468.0,1930.0,897.0,15.0,5.0,36.0,19.0,540.0,34,38,1,14,0.0,0.0,0,144.0,38.0,51.0,MF,Union Berlin
Janis Antiste,FRA,19,2004,2,0,52,1,0,0,0,0.2,0.2,0.0,0.0,1.0,2.0,0.6,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,13.0,18.0,159.0,43.0,8.0,11.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,17.3,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,9.0,7.0,1.0,23.0,1.0,0.0,1.0,14.0,49.0,9.0,0.0,0.0,1.0,0.0,16.0,4,0,0,0,0.0,0.0,0,4.0,2.0,1.0,FW,Sassuolo
Jannes Horn,GER,25,1998,2,1,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,2.0,0.0,15.0,19.0,211.0,120.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.0,17.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,22.0,3.0,2.0,0.0,27.0,0.0,0.0,0.0,11.0,49.0,16.0,0.0,0.0,0.0,0.0,12.0,1,0,0,0,0.0,1.0,0,2.0,0.0,0.0,"DF,FW",Bochum
Jaouen Hadjam,ALG,19,2004,13,8,805,0,1,0,0,0.2,0.2,0.3,22.0,45.0,39.0,8.9,27.0,21,13.0,9.0,5.0,16.0,25.0,9.0,3.0,7.0,12,12.0,0.0,378.0,477.0,6006.0,1961.0,190.0,213.0,153.0,194.0,23.0,44.0,0.4,7.0,30.0,11.0,5.0,6,3,30.3,0.0,477.0,392.0,82.0,12.0,0.0,1.0,28,70.0,0.0,0.0,0.0,0.0,378.0,3.0,9.0,23.0,19.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,593.0,30.0,161.0,303.0,141.0,13.0,593.0,44.0,29.0,12.0,380.0,2697.0,1302.0,20.0,6.0,15.0,14.0,329.0,10,12,0,28,0.0,0.0,1,56.0,7.0,12.0,DF,Nantes
Japhet Tanganga,ENG,23,2000,4,2,146,0,0,0,0,0.0,0.0,0.0,1.0,5.0,2.0,1.6,3.0,2,3.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,2,8.0,0.0,82.0,92.0,1323.0,541.0,42.0,46.0,34.0,38.0,5.0,7.0,0.0,0.0,4.0,1.0,1.0,0,0,0.0,0.0,92.0,91.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,5.0,48.0,59.0,3.0,0.0,109.0,2.0,1.0,1.0,68.0,308.0,133.0,2.0,0.0,3.0,1.0,71.0,3,3,0,1,0.0,0.0,0,8.0,6.0,2.0,DF,Tottenham
Jarrod Bowen,ENG,25,1998,38,36,3233,6,5,1,2,8.9,7.8,7.4,102.0,72.0,213.0,35.9,39.0,16,14.0,11.0,14.0,16.0,57.0,41.0,9.0,38.0,36,25.0,0.0,552.0,881.0,8725.0,2552.0,312.0,385.0,170.0,225.0,52.0,164.0,6.0,48.0,39.0,24.0,9.0,73,21,16.2,1.0,881.0,768.0,109.0,11.0,6.0,4.0,159,3.0,90.0,85.0,0.0,0.0,552.0,4.0,58.0,108.0,58.0,15.0,10.0,13.0,10.0,2.0,14.0,6.0,3.0,0.0,2.0,3.0,0.0,1318.0,32.0,186.0,451.0,693.0,157.0,1316.0,118.0,36.0,55.0,732.0,5577.0,2208.0,45.0,56.0,70.0,55.0,793.0,26,69,10,159,3.0,1.0,0,152.0,34.0,68.0,"FW,MF",West Ham
Jason Berthomier,FRA,32,1991,2,0,23,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,19.0,248.0,34.0,13.0,13.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,19.0,17.0,2.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,13.0,6.0,0.0,20.0,0.0,0.0,0.0,16.0,69.0,20.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,MF,Clermont Foot
Jason Mbock,FRA,22,2001,2,0,25,0,0,0,0,0.0,0.0,0.3,0.0,1.0,2.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,10.0,107.0,55.0,3.0,3.0,2.0,5.0,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0,0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,4,1.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,6.0,0.0,11.0,1.0,0.0,1.0,7.0,34.0,5.0,0.0,0.0,0.0,0.0,7.0,0,0,1,4,0.0,0.0,0,0.0,0.0,0.0,"MF,FW",Angers
Jaume Costa,ESP,34,1989,32,30,2599,0,1,0,0,1.0,1.0,2.5,60.0,74.0,123.0,28.9,50.0,34,26.0,17.0,7.0,29.0,51.0,22.0,5.0,8.0,22,44.0,1.0,854.0,1165.0,14099.0,5450.0,440.0,505.0,336.0,449.0,66.0,139.0,2.7,31.0,55.0,31.0,17.0,11,6,15.7,0.0,1165.0,946.0,210.0,12.0,0.0,9.0,75,198.0,0.0,0.0,0.0,0.0,854.0,9.0,31.0,58.0,44.0,5.0,1.0,1.0,5.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1364.0,62.0,360.0,603.0,415.0,37.0,1364.0,25.0,10.0,12.0,689.0,3495.0,1980.0,38.0,10.0,23.0,8.0,810.0,44,32,7,75,0.0,0.0,0,122.0,30.0,26.0,DF,Mallorca
Javi Galán,ESP,27,1996,37,36,3160,0,3,0,0,0.6,0.6,4.1,141.0,125.0,244.0,35.1,104.0,72,60.0,40.0,4.0,48.0,98.0,50.0,5.0,49.0,41,63.0,1.0,1577.0,2039.0,26915.0,8515.0,750.0,845.0,655.0,791.0,143.0,293.0,4.2,52.0,76.0,56.0,28.0,13,1,22.4,0.0,2039.0,1600.0,427.0,56.0,2.0,19.0,162,344.0,27.0,15.0,7.0,0.0,1577.0,12.0,47.0,93.0,70.0,14.0,4.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2506.0,87.0,712.0,1045.0,788.0,35.0,2506.0,154.0,72.0,61.0,1445.0,9172.0,5506.0,104.0,19.0,64.0,41.0,1492.0,50,73,8,162,0.0,1.0,0,211.0,33.0,24.0,DF,Celta Vigo
Javi Hernández,ESP,24,1999,25,13,1116,1,2,0,0,1.3,1.3,0.9,41.0,78.0,25.0,12.4,21.0,12,12.0,7.0,2.0,13.0,21.0,8.0,5.0,5.0,7,38.0,0.0,613.0,748.0,9758.0,3979.0,330.0,378.0,227.0,259.0,38.0,60.0,0.6,8.0,56.0,9.0,4.0,16,6,21.1,0.0,748.0,640.0,102.0,25.0,0.0,5.0,16,77.0,0.0,0.0,0.0,0.0,613.0,6.0,17.0,24.0,20.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,870.0,54.0,289.0,432.0,157.0,13.0,870.0,16.0,11.0,5.0,501.0,2907.0,1841.0,24.0,1.0,7.0,8.0,555.0,9,21,1,16,0.0,1.0,0,67.0,10.0,10.0,DF,Girona
Javi Puado,ESP,24,1999,37,25,2340,7,2,0,0,7.8,7.8,2.6,60.0,58.0,117.0,26.0,20.0,11,12.0,5.0,3.0,12.0,28.0,16.0,2.0,10.0,10,14.0,0.0,450.0,590.0,6618.0,1312.0,250.0,295.0,146.0,192.0,26.0,44.0,2.0,25.0,15.0,21.0,3.0,57,23,14.2,0.0,590.0,572.0,17.0,2.0,0.0,1.0,36,10.0,2.0,0.0,1.0,0.0,450.0,1.0,22.0,57.0,35.0,2.0,8.0,8.0,4.0,0.0,7.0,3.0,0.0,1.0,2.0,1.0,0.0,847.0,23.0,135.0,320.0,417.0,91.0,847.0,56.0,23.0,26.0,528.0,3563.0,1490.0,37.0,21.0,69.0,30.0,577.0,16,25,4,36,1.0,0.0,0,135.0,21.0,41.0,"FW,MF",Espanyol
Javi Sánchez,ESP,25,1998,32,28,2392,1,0,0,0,0.7,0.7,0.1,21.0,74.0,5.0,26.6,43.0,26,27.0,15.0,1.0,17.0,26.0,9.0,22.0,10.0,46,116.0,0.0,962.0,1175.0,19443.0,7131.0,314.0,350.0,499.0,551.0,131.0,228.0,0.4,3.0,65.0,3.0,0.0,9,2,17.9,1.0,1175.0,1119.0,51.0,41.0,1.0,23.0,5,4.0,0.0,0.0,0.0,0.0,962.0,5.0,13.0,16.0,14.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1444.0,219.0,838.0,577.0,41.0,15.0,1444.0,7.0,7.0,0.0,800.0,4466.0,2820.0,9.0,1.0,7.0,4.0,906.0,34,9,0,5,0.0,2.0,0,115.0,46.0,45.0,DF,Valladolid
Javier Guerra,ESP,19,2004,10,6,605,1,0,0,0,0.9,0.9,1.1,17.0,30.0,16.0,6.7,16.0,13,7.0,4.0,5.0,9.0,20.0,11.0,1.0,7.0,11,9.0,0.0,188.0,239.0,2919.0,763.0,91.0,107.0,76.0,86.0,10.0,23.0,1.7,5.0,15.0,10.0,1.0,15,6,20.8,0.0,239.0,233.0,3.0,3.0,0.0,4.0,8,0.0,0.0,0.0,0.0,0.0,188.0,3.0,4.0,18.0,12.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,12.0,57.0,186.0,103.0,15.0,341.0,28.0,14.0,13.0,210.0,1391.0,711.0,10.0,5.0,8.0,20.0,218.0,13,7,0,8,0.0,0.0,0,43.0,6.0,8.0,MF,Valencia
Javier Llabrés,ESP,19,2004,1,0,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,4.0,4.0,37.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0,0,2,0,0.0,0.0,0,1.0,0.0,1.0,FW,Mallorca
Javier Manquillo,ESP,28,1995,4,0,37,0,0,0,0,0.0,0.0,0.0,2.0,4.0,1.0,0.4,3.0,2,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1,1.0,0.0,24.0,29.0,400.0,114.0,13.0,14.0,9.0,12.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,29.0,25.0,4.0,1.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,2.0,11.0,16.0,9.0,1.0,36.0,0.0,0.0,0.0,20.0,82.0,38.0,0.0,0.0,0.0,0.0,20.0,0,0,0,1,0.0,0.0,0,6.0,0.0,0.0,DF,Newcastle Utd
Javier Pastore,ARG,33,1990,1,0,5,0,0,0,0,0.0,0.0,0.0,2.0,1.0,2.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,8.0,81.0,49.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,7.0,2.0,10.0,0.0,0.0,0.0,9.0,91.0,27.0,1.0,0.0,1.0,1.0,9.0,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,MF,Elche
Jawad El Yamiq,MAR,30,1993,25,19,1608,1,0,0,0,1.1,1.1,0.4,21.0,55.0,3.0,17.9,17.0,11,10.0,7.0,0.0,6.0,11.0,5.0,19.0,8.0,37,101.0,0.0,745.0,919.0,14945.0,5590.0,269.0,296.0,354.0,403.0,110.0,188.0,0.6,5.0,48.0,2.0,0.0,17,4,20.2,0.0,919.0,850.0,68.0,47.0,1.0,15.0,0,14.0,0.0,0.0,0.0,0.0,745.0,1.0,11.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.0,177.0,613.0,519.0,45.0,19.0,1163.0,14.0,10.0,3.0,606.0,3424.0,1777.0,9.0,3.0,14.0,5.0,660.0,13,9,1,0,0.0,1.0,0,118.0,42.0,25.0,DF,Valladolid
Jay Stansfield,ENG,19,2004,3,1,87,0,0,0,0,0.3,0.3,0.1,2.0,0.0,4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1,1.0,0.0,9.0,23.0,82.0,32.0,7.0,8.0,1.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2,0,13.9,0.0,23.0,23.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,2.0,7.0,14.0,15.0,7.0,35.0,0.0,0.0,0.0,13.0,88.0,35.0,2.0,0.0,2.0,2.0,23.0,1,1,0,3,0.0,0.0,0,7.0,0.0,1.0,FW,Fulham
Jayden Braaf,NED,19,2004,6,2,288,0,0,0,0,0.8,0.8,0.1,10.0,5.0,29.0,3.2,5.0,3,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,60.0,78.0,849.0,192.0,41.0,44.0,13.0,17.0,4.0,6.0,0.1,2.0,5.0,0.0,0.0,9,3,16.8,0.0,78.0,76.0,1.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,60.0,1.0,6.0,10.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,16.0,63.0,54.0,16.0,129.0,24.0,15.0,8.0,89.0,694.0,294.0,9.0,5.0,13.0,15.0,91.0,8,1,3,5,0.0,0.0,0,13.0,0.0,5.0,"MF,FW",Hellas Verona
Jaïro Riedewald,NED,25,1998,6,0,64,0,0,0,0,0.1,0.1,0.0,1.0,1.0,1.0,0.7,2.0,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0,4.0,0.0,34.0,45.0,467.0,137.0,21.0,24.0,13.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,0,14.7,0.0,45.0,38.0,7.0,2.0,0.0,0.0,0,4.0,1.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,19.0,23.0,14.0,1.0,54.0,0.0,0.0,0.0,23.0,111.0,69.0,1.0,0.0,0.0,0.0,28.0,2,1,0,0,0.0,0.0,0,8.0,2.0,1.0,"DF,MF",Crystal Palace
Jean Lucas,BRA,24,1999,6,3,291,0,0,0,0,0.6,0.6,0.2,5.0,20.0,6.0,3.2,9.0,5,3.0,5.0,1.0,6.0,12.0,6.0,1.0,1.0,4,2.0,0.0,134.0,154.0,2491.0,633.0,60.0,67.0,54.0,59.0,17.0,22.0,0.2,3.0,19.0,1.0,0.0,5,3,18.3,0.0,154.0,152.0,1.0,1.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,134.0,1.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,8.0,29.0,136.0,32.0,5.0,191.0,14.0,9.0,3.0,147.0,968.0,398.0,6.0,1.0,3.0,1.0,125.0,4,4,1,1,0.0,0.0,0,23.0,1.0,7.0,MF,Monaco
Jean Mattéo Bahoya,FRA,17,2006,10,2,270,0,0,0,0,0.5,0.5,0.4,9.0,3.0,20.0,3.0,7.0,3,1.0,3.0,3.0,4.0,7.0,3.0,0.0,4.0,0,0.0,0.0,69.0,82.0,956.0,120.0,39.0,45.0,23.0,28.0,3.0,4.0,0.1,3.0,2.0,1.0,0.0,4,0,15.4,0.0,82.0,81.0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,69.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,7.0,46.0,66.0,9.0,117.0,13.0,4.0,6.0,93.0,620.0,240.0,8.0,2.0,9.0,5.0,87.0,4,7,0,2,0.0,0.0,0,14.0,2.0,5.0,"FW,MF",Angers
