Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Joshua Kitolano,NOR,20.0,2003.0,34.0,29,2651,4,2,0,0,3.6,3.6,0.9,29,77,60,29.5,67,37,27,35,5,39,61,22,11,27,26,25,1,688,866,10735,3339,348,414,268,315,41,68,1.3,16,62,20,2,37,13,18.2,0,866,847,16,9,3,4,13,3,0,0,0,0,688,3,19,66,48,1,4,7,4,2,5,2,0,1,2,0,0,1190,79,289,636,281,54,1190,45,24,18,593,2773,1324,26,6,51,22,640,19,31,0,13,0,0,0,181,29,33,MF,Sparta Rotterdam
José Fontán,ESP,22.0,2001.0,21.0,12,1106,1,3,0,0,0.5,0.5,1.1,18,46,17,12.3,24,10,16,8,0,12,23,11,6,12,11,56,0,442,603,8389,3671,148,169,234,287,50,116,0.9,10,32,10,5,7,2,18.9,0,603,541,62,9,1,4,25,49,0,0,0,0,442,0,20,17,17,0,0,0,0,0,3,3,0,0,0,0,0,736,96,358,281,102,8,736,4,3,1,362,1843,1148,9,0,4,2,418,14,10,0,25,0,0,0,71,18,15,DF,Go Ahead Eagles
Julen Lobete,ESP,21.0,2002.0,29.0,12,1328,4,3,0,0,5.3,5.3,1.2,31,36,127,14.8,6,2,1,4,1,1,10,9,1,11,4,6,0,310,403,3872,500,193,229,86,102,7,10,1.1,16,17,11,0,34,15,12.9,0,403,385,18,0,0,0,9,2,0,0,0,0,310,0,23,42,29,0,1,4,7,1,8,6,0,0,1,1,0,623,7,46,266,324,87,623,74,28,39,406,2428,927,25,16,69,37,485,12,42,11,9,1,0,0,58,13,30,"FW,MF",RKC Waalwijk
Julian Baas,NED,20.0,2003.0,33.0,27,2457,3,5,0,0,2.3,2.3,3.2,14,74,52,27.3,49,28,31,10,8,20,61,41,12,19,32,56,0,663,912,11796,3643,301,370,261,328,83,150,3.4,31,59,12,1,23,5,20.2,4,912,798,110,38,0,6,91,5,66,36,23,0,663,4,26,57,23,30,0,0,4,0,5,1,4,0,0,0,0,1208,83,307,578,338,23,1208,15,9,5,523,2530,925,16,2,31,18,601,26,38,0,91,1,0,0,142,21,33,"MF,FW",Excelsior
Julian Lelieveld,NED,24.0,1999.0,34.0,34,2628,2,3,0,0,1.7,1.7,3.2,28,135,117,29.2,66,42,43,17,6,41,70,29,12,34,32,73,1,1132,1407,18726,7499,539,622,488,582,82,130,4.5,26,104,28,5,11,4,12.1,0,1407,1158,243,20,1,2,40,223,0,0,0,0,1132,6,26,61,56,1,0,2,2,0,9,7,1,0,0,1,0,1702,134,603,663,446,51,1702,20,11,7,781,3142,1679,29,7,25,13,939,19,19,2,40,1,0,0,156,26,28,DF,RKC Waalwijk
Julio Pleguezuelo,ESP,25.0,1998.0,0.0,11,1199,2,0,0,0,1.2,1.2,0.1,9,46,0,13.3,24,15,13,10,1,12,22,10,7,6,17,70,1,571,708,10787,4144,217,239,291,332,56,116,0.9,4,46,2,1,11,3,15.3,0,708,673,33,26,0,4,2,7,0,0,0,0,571,2,7,17,13,1,0,2,0,1,0,0,0,0,0,0,0,880,103,414,431,43,18,880,11,7,2,447,2509,1229,5,1,9,1,494,10,20,0,2,0,0,0,84,51,50,DF,Twente
Julius Dirksen,NED,19.0,2004.0,27.0,15,1407,0,0,0,0,0.7,0.7,1.1,8,40,19,15.6,39,24,18,17,4,28,46,18,11,18,34,67,1,680,878,11839,3826,301,348,303,376,63,123,0.8,12,52,8,5,10,4,20.2,0,878,748,128,14,0,6,15,114,0,0,0,0,680,2,12,26,23,0,0,2,0,1,1,1,0,0,0,0,0,1099,111,453,497,156,10,1099,10,5,4,529,2198,1025,5,1,15,5,571,8,5,0,15,0,0,0,87,24,25,DF,Emmen
Juriën Gaari,CUW,28.0,1995.0,33.0,33,2918,0,0,0,0,0.9,0.9,0.3,37,124,27,32.4,57,35,44,12,1,44,63,19,23,26,38,126,5,1382,1645,27330,9992,468,516,723,803,176,261,0.9,11,111,7,1,8,2,17.5,0,1645,1558,82,32,2,13,14,41,0,0,0,0,1382,5,28,37,34,0,1,0,1,1,1,1,0,0,0,0,0,2000,306,1073,810,139,12,2000,26,13,10,1154,7186,3885,23,2,24,16,1169,42,14,0,14,0,1,0,225,47,37,DF,RKC Waalwijk
Jurriën Timber,NED,21.0,2002.0,34.0,34,3029,2,2,0,0,4.9,4.9,0.8,80,290,42,33.7,47,34,26,15,6,20,27,7,13,10,42,67,1,2517,2748,43762,14803,1014,1093,1343,1409,126,196,3.0,14,329,35,1,29,9,9.9,0,2748,2661,85,63,4,1,4,16,0,0,0,0,2517,2,7,58,47,2,1,4,2,2,11,9,0,0,2,0,0,3050,190,912,1800,364,57,3050,38,19,15,2121,11689,7439,67,5,29,19,2344,36,21,0,4,0,0,0,199,45,50,DF,Ajax
Justin Bakker,NED,24.0,1999.0,3.0,3,225,0,0,0,0,0.0,0.0,0.0,3,13,0,2.5,2,2,1,1,0,2,4,2,1,1,2,8,1,85,119,1896,834,23,28,46,54,16,37,0.1,0,15,1,0,0,0,0.0,0,119,109,10,2,0,3,1,0,1,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,24,81,54,4,0,138,0,0,0,61,267,165,1,0,4,0,77,1,0,0,1,0,0,0,11,2,7,DF,Go Ahead Eagles
Jørgen Strand Larsen,NOR,22.0,2001.0,4.0,4,360,1,1,0,0,1.3,1.3,0.3,5,5,17,4.0,3,2,0,2,1,0,0,0,0,1,1,7,0,43,64,775,122,25,36,8,14,9,11,0.2,3,3,2,0,10,5,13.1,0,64,61,3,0,0,3,3,0,0,0,0,0,43,0,1,10,7,0,2,0,1,0,2,1,0,0,0,1,0,104,7,14,54,37,10,104,8,5,3,55,250,138,3,2,9,3,78,3,9,2,3,0,0,0,10,6,3,FW,Groningen
Kacper Kozłowski,POL,18.0,2005.0,29.0,26,2086,2,5,0,0,3.0,3.0,3.8,57,97,129,23.2,37,20,19,13,5,14,51,37,3,19,16,6,0,545,786,8864,2901,303,381,170,238,55,96,5.2,39,62,33,9,38,17,18.9,0,786,753,27,9,4,12,59,9,8,3,4,0,545,6,39,80,53,6,4,4,9,4,11,6,0,2,0,2,1,1099,20,183,493,443,83,1099,124,48,67,671,4009,1961,28,15,70,38,729,26,43,5,59,0,0,0,141,28,21,"MF,FW",Vitesse
Kenneth Taylor,NED,20.0,2003.0,32.0,29,2497,8,3,0,0,4.1,4.1,3.0,63,237,119,27.7,52,26,15,21,16,28,53,25,3,16,22,18,0,1692,1936,25644,7442,914,997,644,718,76,122,5.9,23,175,60,1,48,16,20.7,0,1936,1891,41,23,6,4,23,16,2,0,0,0,1692,4,21,72,59,2,6,5,0,0,9,8,0,0,1,0,0,2202,40,316,1206,695,79,2202,53,27,22,1438,7595,3667,54,19,39,35,1716,26,29,1,23,0,0,0,178,18,24,MF,Ajax
Kenzo Goudmijn,NED,20.0,2003.0,34.0,33,2804,4,2,0,0,3.3,3.3,2.5,62,165,152,31.2,54,36,23,21,10,25,54,29,2,24,15,14,0,823,1098,14883,4652,347,435,350,431,95,149,3.8,30,118,30,6,36,13,18.3,1,1098,1023,71,8,4,13,38,15,1,0,1,0,823,4,29,72,54,0,2,5,9,2,8,5,0,0,1,1,1,1416,30,232,749,461,60,1416,95,47,39,878,5293,2344,44,14,69,39,947,19,47,1,38,0,0,0,171,13,27,MF,Excelsior
Kevin Felida,CUW,22.0,2001.0,6.0,0,74,0,0,0,0,0.1,0.1,0.0,0,5,1,0.8,3,3,2,1,0,3,3,0,1,0,0,2,0,32,38,485,150,20,21,7,10,4,4,0.0,0,3,0,0,1,0,17.9,0,38,37,0,0,0,0,1,0,0,0,0,0,32,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,2,11,20,17,2,47,2,1,1,25,140,47,0,0,1,0,34,2,1,0,1,0,0,0,5,2,3,MF,RKC Waalwijk
Keziah Veendorp,NED,25.0,1998.0,33.0,33,2858,0,3,0,0,0.4,0.4,1.7,27,161,50,31.8,52,30,29,20,3,35,61,26,10,21,30,72,1,1494,1849,25911,9092,741,823,553,651,167,287,3.8,19,182,24,2,9,2,29.5,1,1849,1692,152,54,5,14,14,98,0,0,0,0,1494,5,24,50,48,1,0,0,0,1,9,9,0,0,0,0,0,2127,131,633,1230,285,8,2127,26,17,9,1108,5099,2301,21,1,26,7,1312,21,5,0,14,0,0,0,219,36,30,"MF,DF",Emmen
Ki-Jana Hoever,NED,20.0,2003.0,0.0,2,211,0,2,0,0,0.5,0.5,1.2,7,17,21,2.3,7,6,5,2,0,5,7,2,1,2,4,4,0,141,172,2412,794,72,78,53,63,15,19,1.4,5,17,4,3,4,0,8.5,0,172,147,25,0,0,1,6,25,0,0,0,0,141,0,10,9,7,0,2,0,0,0,2,2,0,0,0,0,0,211,5,43,108,62,12,211,12,7,5,114,504,336,2,0,4,1,134,2,4,0,6,0,0,0,17,1,1,DF,PSV Eindhoven
Kian Fitz-Jim,NED,19.0,2004.0,2.0,0,18,0,0,0,0,0.1,0.1,0.0,0,2,3,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,18,19,321,85,9,10,7,7,2,2,0.0,0,2,0,0,2,0,24.8,0,19,19,0,0,0,0,0,0,0,0,0,0,18,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,22,1,2,14,6,0,22,0,0,0,18,64,20,1,0,0,0,18,2,0,0,0,0,0,0,0,0,0,"MF,DF",Ajax
Kik Pierie,NED,22.0,2001.0,7.0,7,583,1,1,0,0,1.0,1.0,1.1,3,13,1,6.5,9,6,8,0,1,4,8,4,16,4,13,37,1,203,265,4393,1521,54,63,115,128,34,69,0.1,4,14,1,0,5,2,7.5,0,265,257,8,6,0,7,0,2,0,0,0,0,203,0,2,8,6,0,0,2,0,0,1,0,0,0,1,0,0,357,79,234,110,17,8,357,4,2,0,192,906,462,1,0,5,1,204,4,4,0,0,0,0,0,38,12,14,DF,Excelsior
Koki Saito,JPN,20.0,2003.0,26.0,19,1622,7,5,0,0,3.6,3.6,2.3,78,52,131,18.0,23,12,6,12,5,12,28,16,0,14,4,3,0,405,513,5796,1175,229,266,137,157,19,35,2.6,18,14,17,5,33,13,16.8,0,513,496,17,2,1,1,27,8,3,0,2,0,405,0,18,53,31,1,10,3,7,1,13,6,0,4,1,2,0,724,5,100,262,376,77,724,93,37,43,507,3551,1884,49,38,37,23,540,13,40,9,27,2,0,0,88,8,11,FW,Sparta Rotterdam
Kristijan Bistrović,CRO,24.0,1999.0,13.0,13,1155,1,0,0,0,1.7,1.7,1.4,17,59,22,12.8,14,10,4,7,3,8,27,19,2,7,16,10,0,398,515,7599,2706,165,193,156,198,65,99,1.6,21,36,12,7,20,8,21.2,2,515,438,73,35,3,2,56,2,36,7,21,0,398,4,6,46,22,16,5,2,1,0,3,1,0,2,0,0,0,623,28,139,320,172,10,623,26,15,11,319,1586,692,8,4,14,4,371,6,10,0,56,0,0,0,93,6,9,MF,Fortuna Sittard
Kudus Mohammed,GHA,21.0,2002.0,30.0,19,1793,11,3,0,0,11.5,11.5,3.0,66,65,148,19.9,25,19,8,11,6,9,19,10,0,17,7,13,0,562,657,8908,1469,295,335,190,215,50,61,3.8,29,40,19,3,69,27,14.3,1,657,636,18,4,0,10,15,2,1,0,0,0,562,3,12,68,43,1,11,9,4,0,8,6,0,1,1,0,0,965,14,85,407,508,125,965,146,91,43,699,4806,2066,45,23,61,64,738,26,42,19,15,0,0,0,108,10,13,"FW,MF",Ajax
Landry Dimata,BEL,24.0,1999.0,30.0,25,2199,10,2,3,3,10.6,8.3,1.4,26,31,112,24.4,8,4,1,6,1,1,8,7,3,4,0,10,0,318,413,4094,651,188,232,91,117,11,13,1.6,22,17,7,1,55,20,13.2,0,413,376,36,0,1,0,5,1,0,0,0,0,318,1,9,60,42,0,3,5,9,1,5,5,0,0,0,0,0,673,22,44,320,313,107,670,38,15,20,440,2292,767,16,15,73,49,560,31,86,14,5,0,0,0,46,66,55,FW,NEC Nijmegen
Laros Duarte,NED,25.0,1998.0,25.0,19,1804,2,1,0,0,1.0,1.0,1.3,20,86,26,20.0,33,16,14,15,4,18,51,33,3,11,14,21,0,618,771,11212,3452,282,307,236,273,78,135,1.6,20,71,14,1,29,8,27.2,10,771,699,69,31,1,11,48,1,36,26,4,0,618,3,14,46,30,8,1,2,4,1,3,1,1,0,1,0,0,960,47,203,528,243,9,960,35,16,17,512,2808,1374,34,3,21,13,590,12,19,0,48,0,2,0,116,7,21,MF,Groningen
Lars Nieuwpoort,NED,27.0,1996.0,10.0,6,485,0,0,0,0,0.1,0.1,0.2,0,7,3,5.4,11,7,8,3,0,7,16,9,3,5,11,24,1,189,227,3990,1171,51,58,106,120,29,41,0.1,1,8,1,0,1,0,9.6,0,227,219,8,5,0,1,1,1,0,0,0,0,189,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,297,45,189,96,12,3,297,1,0,1,142,576,192,1,0,5,0,168,8,0,0,1,0,0,0,24,6,11,DF,RKC Waalwijk
Lasse Schöne,DEN,36.0,1987.0,32.0,32,2771,1,1,0,0,1.0,1.0,3.5,18,175,24,30.8,45,22,19,19,7,31,58,27,16,15,38,47,0,1509,1809,24238,9169,775,852,567,644,115,216,4.0,43,136,15,3,20,3,25.9,7,1809,1600,206,118,3,5,118,6,82,16,56,2,1509,3,19,91,58,31,1,0,0,1,3,3,0,0,0,0,0,2086,101,492,1233,384,5,2086,35,19,14,1167,5631,2445,25,0,21,28,1271,20,30,1,118,0,0,0,232,27,30,MF,NEC Nijmegen
Lazaros Lamprou,GRE,24.0,1999.0,28.0,16,1472,4,2,0,0,3.6,3.6,2.0,41,43,112,16.4,18,11,11,4,3,13,31,18,0,19,8,14,0,341,488,5251,1472,209,263,92,129,27,58,2.4,18,18,17,1,32,9,16.9,3,488,438,50,10,2,6,42,10,23,10,11,0,341,0,19,46,24,8,7,1,5,1,2,1,1,0,0,0,0,681,21,96,281,319,53,681,54,24,21,385,2828,1300,35,13,50,18,422,5,16,3,42,0,0,0,78,16,29,"FW,MF",Excelsior
Lennerd Daneels,BEL,24.0,1999.0,3.0,3,177,0,0,0,0,0.0,0.0,0.7,3,4,12,2.0,2,2,0,1,1,0,0,0,0,1,0,0,0,32,50,466,110,17,22,10,15,2,7,0.4,4,1,3,1,0,0,0.0,0,50,42,8,1,0,1,8,0,3,1,2,0,32,0,2,7,5,1,0,0,1,0,0,0,0,0,0,0,0,76,0,5,34,37,4,76,7,1,5,40,205,76,3,4,10,5,60,3,7,2,8,0,0,0,4,2,2,FW,RKC Waalwijk
Leon Bergsma,NED,25.0,1998.0,0.0,21,1840,0,0,0,0,1.3,1.3,0.0,20,72,2,20.4,36,23,24,12,0,23,29,6,18,13,20,90,1,951,1141,19489,6514,275,318,543,593,124,203,0.3,2,55,1,0,7,2,8.8,0,1141,1101,40,34,2,9,2,3,1,1,0,0,951,0,10,13,12,1,0,0,0,0,0,0,0,0,0,0,0,1343,223,729,591,35,11,1343,5,5,0,781,5167,3318,12,0,6,2,870,14,5,0,2,0,1,1,92,34,37,DF,Cambuur
Lequincio Zeefuik,NED,17.0,2006.0,14.0,2,337,2,0,0,0,1.8,1.8,0.8,6,7,21,3.7,2,2,2,0,0,0,0,0,0,1,0,3,0,36,70,596,112,17,32,12,24,3,5,0.4,5,3,2,0,13,7,10.9,0,70,65,5,0,0,2,2,1,0,0,0,0,36,0,1,10,5,0,2,1,2,0,1,0,0,1,0,0,0,120,2,13,50,58,19,120,9,5,2,62,296,143,5,2,10,10,91,8,5,1,2,0,0,0,8,19,10,"FW,MF",Volendam
Liam van Gelderen,NED,21.0,2002.0,17.0,13,1067,1,0,0,0,0.7,0.7,0.7,18,37,53,11.9,35,25,12,18,5,17,22,5,8,17,15,38,0,410,548,6484,1842,200,239,177,213,19,59,1.1,10,27,9,4,8,2,22.9,0,548,434,111,16,2,2,17,95,0,0,0,0,410,3,9,18,13,0,1,2,1,1,1,1,0,0,0,0,0,728,55,220,340,178,16,728,32,17,14,345,2068,931,17,5,29,6,355,15,6,1,17,0,0,0,64,20,18,"DF,MF",Groningen
Lisandro Magallán,ARG,28.0,1995.0,2.0,0,22,0,0,0,0,0.1,0.1,0.0,0,0,0,0.2,1,0,1,0,0,1,1,0,0,0,0,1,0,8,11,125,55,4,6,4,4,0,1,0.0,0,0,0,0,1,0,11.3,0,11,11,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,9,4,1,1,14,0,0,0,4,9,1,0,0,0,0,5,2,0,0,0,0,0,0,2,1,0,DF,Ajax
Lorenzo Burnet,NED,31.0,1992.0,19.0,17,1327,0,0,0,0,0.2,0.2,0.4,24,41,49,14.7,38,26,26,12,0,19,27,8,5,17,15,50,0,503,645,7837,2931,282,312,172,213,37,80,0.8,5,26,12,6,3,1,22.1,0,645,515,128,10,1,0,25,118,0,0,0,0,503,2,15,17,14,2,0,0,1,0,0,0,0,0,0,0,0,831,71,271,384,188,6,831,17,7,8,387,1765,834,16,4,25,13,420,15,10,2,25,0,0,0,68,13,17,DF,Emmen
Lorenzo Lucca,ITA,21.0,2002.0,14.0,0,150,2,1,0,0,2.1,2.1,0.3,2,2,25,1.7,1,0,1,0,0,0,1,1,0,0,0,0,0,23,49,275,20,15,31,4,10,1,1,0.2,4,0,1,0,15,7,10.8,0,49,49,0,0,0,1,0,0,0,0,0,0,23,0,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,87,0,3,19,65,32,87,2,0,2,46,138,55,0,2,11,5,75,4,4,2,0,0,0,0,3,22,9,"FW,MF",Ajax
Luca Everink,NED,21.0,2002.0,0.0,0,56,0,0,0,0,0.0,0.0,0.0,0,0,3,0.6,5,4,4,0,1,3,4,1,0,2,0,3,0,24,35,397,69,12,16,11,14,1,4,0.0,1,2,0,0,0,0,0.0,0,35,29,6,0,0,0,2,6,0,0,0,0,24,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,51,2,23,11,17,0,51,1,0,1,20,39,10,0,0,1,1,21,4,0,0,2,0,1,0,2,1,3,"DF,FW",Twente
Lucas Bernadou,FRA,21.0,2002.0,30.0,22,1887,2,4,0,0,0.5,0.5,2.0,30,99,44,21.0,47,27,20,21,6,27,54,27,2,16,31,26,0,858,1008,14106,3015,429,466,338,378,69,93,2.0,18,92,11,1,10,3,20.7,0,1008,988,18,10,2,4,15,8,0,0,0,0,858,2,22,45,38,0,4,2,0,1,8,6,0,2,0,0,0,1228,43,253,708,283,18,1228,40,20,19,672,3566,1659,25,5,30,18,810,16,11,0,15,0,0,0,130,17,30,MF,Emmen
Lucas Ocampos,ARG,28.0,1995.0,4.0,1,102,0,0,0,0,0.2,0.2,0.0,4,6,21,1.1,2,1,0,2,0,1,3,2,0,2,2,1,0,58,67,826,120,37,40,17,21,2,4,0.5,1,2,2,0,5,0,18.7,0,67,67,0,0,0,0,2,0,0,0,0,0,58,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,86,2,11,35,40,10,86,5,0,5,50,315,149,2,1,2,0,59,2,1,0,2,0,0,0,8,1,3,FW,Ajax
Luciano Valente,ITA,18.0,2005.0,20.0,9,874,0,0,0,0,1.1,1.1,0.4,15,31,35,9.7,17,10,10,3,4,6,16,10,2,13,3,8,0,206,298,3159,746,112,142,74,92,12,25,0.4,8,22,6,1,8,2,19.9,0,298,277,17,3,2,3,14,5,6,3,1,0,206,4,13,16,14,1,0,1,0,0,0,0,0,0,0,0,0,414,13,78,195,149,13,414,26,16,8,229,1321,499,14,1,28,18,247,17,4,0,14,0,0,0,56,16,21,MF,Groningen
Lutsharel Geertruida,NED,22.0,2001.0,0.0,29,2572,3,2,0,0,3.2,3.2,2.4,64,211,48,28.6,48,34,24,21,3,21,28,7,6,6,31,48,1,1844,2043,32210,9930,746,802,948,1012,122,172,2.5,25,183,14,5,26,8,17.7,0,2043,1913,128,33,2,7,12,95,0,0,0,0,1844,2,16,66,60,2,1,1,2,0,7,6,0,1,0,0,0,2257,106,568,1380,321,33,2257,33,17,10,1516,8342,4900,40,5,22,15,1669,16,15,1,12,0,0,0,176,20,14,"DF,MF",Feyenoord
Luuk Admiraal,NED,20.0,2003.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,4,2,2,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,1,0,4,0,0,0,3,17,7,0,0,1,0,4,0,1,0,1,0,0,0,1,0,1,FW,Excelsior
Luuk Brouwers,NED,24.0,1999.0,24.0,18,1623,0,1,0,0,0.8,0.8,1.5,18,87,26,18.0,30,18,10,15,5,11,24,13,8,15,26,32,0,704,829,12722,3930,291,335,309,346,87,110,1.5,10,82,11,4,9,4,20.2,0,829,802,26,17,1,5,13,7,0,0,0,0,704,1,12,33,31,0,0,1,1,0,2,2,0,0,0,0,0,992,50,255,594,153,18,992,12,3,5,448,2288,1048,19,5,11,6,608,19,14,1,13,0,0,0,117,17,25,MF,Utrecht
Luuk Wouters,NED,23.0,2000.0,6.0,1,176,0,0,0,0,0.0,0.0,0.0,2,4,4,2.0,7,3,4,3,0,5,8,3,1,4,5,11,0,61,81,928,386,40,45,15,21,6,10,0.0,0,3,0,0,0,0,0.0,0,81,66,14,2,0,0,1,12,0,0,0,0,61,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,118,9,52,51,16,0,118,3,1,2,44,146,71,1,0,2,1,52,1,1,0,1,0,0,0,10,6,2,DF,RKC Waalwijk
Luuk de Jong,NED,31.0,1992.0,0.0,23,1744,14,4,1,2,17.1,15.6,2.6,6,46,117,19.4,11,7,2,8,1,4,14,10,2,7,3,23,0,350,509,4864,929,194,265,119,163,14,20,3.2,20,25,11,0,61,29,10.0,0,509,491,16,1,4,1,3,4,0,0,0,0,350,2,13,50,41,1,0,4,3,1,8,6,0,0,2,0,0,727,27,62,313,356,124,725,13,5,8,338,1076,319,11,5,54,30,572,14,21,7,3,0,0,0,51,105,82,FW,PSV Eindhoven
Mads Bech Sørensen,DEN,23.0,2000.0,11.0,10,907,0,0,0,0,0.2,0.2,0.0,6,28,2,10.1,9,7,5,4,0,8,11,3,11,5,6,44,0,434,551,9175,3172,132,148,226,253,74,136,0.2,2,32,1,0,3,0,11.3,0,551,511,38,9,0,11,2,29,0,0,0,0,434,2,7,6,4,1,0,1,0,0,0,0,0,0,0,0,0,646,101,302,305,44,9,646,2,1,0,383,2317,1323,5,0,5,1,398,7,2,1,2,0,1,0,54,10,12,DF,Groningen
Magnus Mattsson,DEN,23.0,2000.0,25.0,23,1802,4,2,0,0,6.4,6.4,3.0,38,63,120,20.0,37,20,16,12,9,20,50,30,2,23,13,16,1,518,657,6835,1881,329,385,132,158,22,31,2.7,26,35,15,2,37,16,13.8,0,657,650,4,2,6,2,14,1,0,0,0,0,518,3,26,64,43,0,7,6,6,2,6,3,0,1,1,1,0,910,23,167,420,335,71,910,91,40,40,580,3057,1408,33,15,44,32,639,8,30,2,14,1,0,0,109,10,19,"FW,MF",NEC Nijmegen
Maikel Kieftenbeld,NED,32.0,1991.0,1.0,1,90,0,0,0,0,0.0,0.0,0.0,2,4,2,1.0,1,0,1,0,0,1,1,0,0,1,2,2,0,36,46,592,146,22,23,12,16,2,3,0.0,0,5,0,0,0,0,0.0,0,46,44,2,2,0,1,1,0,0,0,0,0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,2,16,39,2,1,57,1,0,1,21,99,53,0,0,3,2,34,3,2,0,1,0,0,1,8,0,2,MF,Emmen
Manfred Ugalde,CRC,20.0,2003.0,0.0,8,873,8,1,0,0,6.8,6.8,0.8,10,24,50,9.7,9,6,1,4,4,3,11,8,1,11,1,2,0,134,189,1852,417,70,95,47,59,6,8,0.8,9,9,9,1,43,14,12.7,0,189,186,3,0,1,0,3,0,0,0,0,0,134,0,6,30,19,0,1,5,5,0,4,3,0,0,0,1,0,318,3,12,118,191,70,318,12,4,5,185,750,252,11,6,23,16,245,8,17,2,3,0,0,0,30,26,47,FW,Twente
Marco Tol,NED,24.0,1999.0,0.0,22,1920,1,0,0,0,0.7,0.6,0.2,8,65,1,21.3,23,14,19,4,0,15,19,4,29,8,36,113,2,884,1023,19620,5943,217,241,497,540,160,220,0.2,4,47,1,0,6,2,10.1,0,1023,982,41,31,1,13,0,4,0,0,0,0,884,0,4,9,9,0,0,0,0,0,1,1,0,0,0,0,0,1270,225,708,546,19,15,1270,2,1,1,699,4100,2442,6,0,5,0,747,9,6,0,0,0,0,1,95,44,44,DF,Cambuur
Marco van Ginkel,NED,29.0,1994.0,13.0,13,1075,2,2,0,0,1.7,1.7,0.5,9,53,33,12.0,8,6,3,3,2,2,17,15,2,6,2,12,0,369,480,5895,1607,193,235,134,168,26,35,0.9,10,32,6,0,19,4,18.2,2,480,462,16,10,2,5,8,6,0,0,0,0,369,2,18,20,19,0,0,0,1,0,3,2,0,0,0,1,0,583,21,68,328,190,30,583,10,3,6,299,1188,415,13,1,18,6,406,13,11,0,8,0,0,0,36,19,22,MF,PSV Eindhoven + Vitesse
Marcos López,PER,22.0,2001.0,0.0,6,800,0,1,0,0,0.3,0.3,1.1,14,50,47,8.9,26,13,8,17,1,14,18,4,2,10,23,27,0,439,540,7233,2318,228,257,160,197,39,55,1.1,12,30,7,3,8,5,22.2,0,540,462,78,9,1,3,24,68,1,1,0,0,439,0,11,25,19,2,0,1,1,2,1,1,0,0,0,0,0,666,39,183,335,154,18,666,8,3,4,354,1784,825,14,2,10,7,379,7,19,1,24,0,0,0,66,24,5,DF,Feyenoord
Marcus Pedersen,NOR,22.0,2001.0,0.0,25,2117,1,2,0,0,1.5,1.5,2.3,114,54,141,23.5,41,23,20,14,7,24,28,4,4,12,9,60,1,966,1177,15285,2783,497,546,392,463,57,105,2.7,30,61,22,14,19,4,17.5,0,1177,997,178,9,0,5,61,169,0,0,0,0,966,2,32,59,52,0,5,1,0,1,5,4,0,1,0,0,0,1407,76,331,627,464,66,1407,60,32,22,811,6081,3366,58,21,27,18,839,27,9,3,61,0,0,0,124,3,6,DF,Feyenoord
